STATUS | wrapper  | 2015/07/28 15:52:57 | --> Wrapper Started as Console
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,562  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,572  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,655  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.0.1.1
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,677  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.5.0.1
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,707  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 3 migrations to schema "PUBLIC" (execution time 00:00.145s).
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,717  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_BPM, dbmigrate.h2.bpm
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,737  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,757  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 19 migrations (execution time 00:00.020s)
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,777  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_BPM"
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,797  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,807  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,807  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,837  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.2
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,867  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.3
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,887  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.4
INFO   | jvm 1    | 2015/07/28 15:53:08 | 2015-07-28 15:53:08,917  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.5
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:08,947  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.6
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:08,967  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.7
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:08,997  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.8
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,037  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.9.0.1
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,057  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.9.0.2
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,087  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.9.0.3
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,117  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.9.0.4
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,147  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.9.0.5
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,178  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.9.0.6
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,239  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.9.0.7
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,274  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.9.0.8
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,319  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.9.0.9
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,379  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.0.1.1
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,447  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.4.0.1
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,510  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 19 migrations to schema "PUBLIC" (execution time 00:00.713s).
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,526  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_DATA_BPM, dbmigrate.h2.data_bpm
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,544  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,561  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 6 migrations (execution time 00:00.013s)
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,622  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_DATA_BPM"
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,657  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,679  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,679  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,771  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.9.0.1
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,821  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.9.0.2
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,901  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:09 | 2015-07-28 15:53:09,941  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.0.1.1
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:09,991  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.4.0.1
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,031  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 6 migrations to schema "PUBLIC" (execution time 00:00.369s).
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,031  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_CAL, dbmigrate.h2.cal
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,041  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,061  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 1 migration (execution time 00:00.000s)
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,101  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_CAL"
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,131  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,151  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,151  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,191  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 1 migration to schema "PUBLIC" (execution time 00:00.060s).
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,191  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_CAR, dbmigrate.h2.car
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,201  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,212  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 1 migration (execution time 00:00.001s)
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,280  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_CAR"
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,307  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,323  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,323  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,359  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 1 migration to schema "PUBLIC" (execution time 00:00.048s).
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,369  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_CMS, dbmigrate.h2.cms
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,377  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,395  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 7 migrations (execution time 00:00.013s)
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,470  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_CMS"
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,523  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,543  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,543  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,573  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.2
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,613  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.3
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,643  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.4
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,673  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.4.0.1
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,703  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.5.0.1
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,743  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.5.0.2
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,796  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 7 migrations to schema "PUBLIC" (execution time 00:00.273s).
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,805  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_DATA_CMS, dbmigrate.h2.data_cms
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,814  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,828  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 2 migrations (execution time 00:00.011s)
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,894  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_DATA_CMS"
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,932  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,965  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:10 | 2015-07-28 15:53:10,965  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,027  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.5.0.1
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,067  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 2 migrations to schema "PUBLIC" (execution time 00:00.112s).
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,087  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_DICT, dbmigrate.h2.dict
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,097  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,101  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 4 migrations (execution time 00:00.003s)
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,192  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_DICT"
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,222  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,243  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,243  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,285  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.0.2
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,329  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.0.3
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,379  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.0.4
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,419  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 4 migrations to schema "PUBLIC" (execution time 00:00.190s).
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,429  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_DATA_DICT, dbmigrate.h2.data_dict
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,429  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,439  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 1 migration (execution time 00:00.000s)
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,479  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_DATA_DICT"
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,499  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,509  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,509  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,629  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 1 migration to schema "PUBLIC" (execution time 00:00.130s).
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,639  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_DOC, dbmigrate.h2.doc
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,639  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,649  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 2 migrations (execution time 00:00.000s)
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,689  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_DOC"
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,709  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,719  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,719  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,749  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.1.0.1
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,769  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 2 migrations to schema "PUBLIC" (execution time 00:00.060s).
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,769  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_FORM, dbmigrate.h2.form
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,779  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,789  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 7 migrations (execution time 00:00.010s)
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,839  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_FORM"
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,859  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,869  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,869  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,889  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.2
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,909  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.3
INFO   | jvm 1    | 2015/07/28 15:53:11 | 2015-07-28 15:53:11,949  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.1.0.1
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:11,979  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.1.0.2
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,009  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.3.0.1
